"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204","205","206","207","208","209","sequence_length","seq_start"
"9555755","85.98","87.28","91.9","91.9","91.9","91.9","91.9","91.9","91.9","91.9","91.9","96.9","96.85","96.7","96.45","96.2","92.9","92.9","92.8","92.9","92.85","92.5","92.25","91.95","91.8","91.75","91.45","91.45","92.89","92.84","92.59","92.19","91.79","91.19","88.0","90.75","90.77","90.7","90.7","90.7","90.7","90.6","90.5","90.15","88.9","88.5","88.1","87.7","87.3","86.95","86.5","86.1","85.7","85.3","84.9","84.5","85.3","85.3","85.3","85.3","88.4","88.4","88.4","88.4","88.4","84.3","84.3","84.3","88.4","88.4","88.4","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","86.4","86.2","87.88","87.88","87.89","87.89","87.89","87.89","87.9","87.9","87.9","82.41","87.38","86.7","87.7","87.35","86.9","86.9","86.9","86.65","86.64","86.45","86.44","85.95","85.95","85.9","85.75","85.4","85.35","85.0","84.95","84.95","84.94","84.9","84.7","84.65","84.6","84.45","84.3","84.2","84.0","83.95","83.95","83.75","83.75","83.75","84.55","84.4","84.35","84.15","84.1","83.65","82.69","82.29","81.95","81.94","81.94","81.99","81.95","81.84","81.63","81.36","81.15","80.94","80.94","80.94","81.99","81.99","81.89","81.49","81.49","81.49","81.49","81.49","81.49","82.49","82.45","82.4","82.39","82.4","82.4","81.99","81.99","81.99","81.99","82.0","81.99","81.99","81.95","81.9","81.9","81.85","81.3","81.0","80.0","79.8","79.5","78.7","78.2","77.15","76.5","75.23","75.15","74.9","73.5","73.29","73.01","72.95","72.9","72.85","72.5","72.5","72.49","72.8","72.78","72.78","72.78","72.77","72.76","72.76","72.76","72.76","72.76","72.76","72.76","73.4","210","0"
"7751495","124.49","124.4","124.4","124.4","124.98","124.98","124.98","124.98","124.98","124.98","129.0","122.76","122.76","122.76","122.76","124.85","124.98","124.98","124.98","124.98","124.98","124.98","124.98","124.98","124.98","125.0","125.0","125.0","129.0","129.0","129.0","125.0","125.0","125.0","125.0","129.0","125.0","129.0","129.0","129.0","129.0","125.0","129.0","125.0","125.0","125.0","129.0","129.0","129.0","129.0","129.0","129.0","129.0","129.0","129.0","129.0","129.0","142.6","142.6","142.6","142.6","142.6","142.6","142.41","142.4","142.0","142.0","141.5","141.3","125.0","138.85","138.7","138.5","138.5","138.7","138.65","138.65","138.65","138.7","138.7","138.7","140.8","140.8","140.8","140.8","140.8","140.12","140.12","140.12","140.12","140.12","140.12","140.12","140.12","140.12","140.12","140.12","140.12","140.12","140.12","140.12","140.12","140.12","140.12","140.12","140.12","140.12","140.12","140.12","140.12","140.12","140.12","140.12","140.12","138.88","138.88","138.88","138.88","138.88","138.88","138.88","138.88","138.88","138.88","138.88","138.88","138.88","137.64","137.64","137.64","137.64","137.64","137.64","137.64","137.63","137.63","137.63","137.63","137.63","137.63","137.63","137.63","136.4","136.4","136.4","136.4","136.4","136.4","136.4","136.39","136.39","136.39","136.39","136.39","136.39","136.39","135.16","135.16","135.16","135.16","135.16","135.16","135.16","119.0","119.0","119.0","119.0","119.0","119.0","119.0","119.0","119.0","119.0","125.0","133.92","133.92","133.92","133.92","133.92","133.92","133.92","133.92","133.92","133.92","132.68","132.68","132.68","132.68","132.68","132.68","132.68","132.68","132.68","132.68","132.68","132.68","132.68","132.68","132.68","131.44","131.44","131.44","131.44","131.44","131.44","131.44","131.44","131.44","131.44","131.44","210","0"
"8628040","381.14","380.37","379.18","378.1","377.06","377.85","379.85","380.0","384.9","383.43","383.0","383.35","384.9","384.54","383.74","382.9","381.9","381.25","380.55","379.5","382.14","381.9","383.0","339.0","384.48","388.04","387.59","386.58","385.08","384.44","383.84","387.9","387.54","386.97","388.69","392.98","388.67","393.08","393.08","393.08","393.9","393.89","393.9","393.76","393.43","393.43","392.85","392.65","391.0","389.99","389.24","388.74","388.34","387.95","389.76","388.76","387.76","385.98","383.98","383.3","382.71","381.51","379.76","378.41","377.11","375.31","373.85","372.37","370.61","369.5","368.92","368.35","366.8","365.91","365.51","365.06","363.62","362.91","362.08","360.75","359.84","358.8","357.5","355.8","352.9","351.65","349.85","348.9","347.9","347.0","346.99","346.44","346.0","347.0","347.0","348.28","348.14","347.6","347.2","346.5","345.2","345.3","343.95","343.05","342.64","342.0","341.81","347.89","347.99","347.94","348.49","348.29","347.34","346.46","344.99","343.34","342.88","342.39","342.05","344.0","343.38","344.0","344.0","343.99","343.93","343.2","342.6","342.33","341.35","340.88","340.52","340.09","339.54","338.11","336.64","334.94","333.3","331.87","331.0","329.0","330.62","328.8","327.03","326.0","324.05","322.8","321.82","323.73","322.5","321.99","321.69","321.56","321.28","320.95","319.97","318.0","317.89","317.92","317.9","317.41","317.15","314.9","313.84","313.79","313.73","313.72","313.68","313.09","311.5","311.01","310.8","308.75","307.85","306.0","304.8","303.94","302.9","302.99","302.18","302.2","302.24","301.79","300.8","300.15","300.35","300.28","300.5","300.0","301.0","299.8","300.0","300.0","300.0","300.0","300.0","300.0","299.26","297.69","295.8","293.99","294.52","294.0","293.35","292.14","290.5","289.9","289.9","289.9","289.9","286.2","210","0"
"9064268","69.8","67.9","68.78","68.78","68.78","68.78","68.78","68.9","68.7","68.7","68.7","68.7","68.7","68.7","67.7","67.7","67.7","67.7","67.7","67.7","67.7","67.6","67.58","67.53","67.53","67.53","67.53","67.55","67.55","67.6","67.5","67.5","67.5","67.5","67.6","67.6","67.6","67.5","67.5","67.5","67.6","67.6","67.6","67.6","67.6","67.6","67.6","67.6","67.6","67.6","67.6","67.6","67.6","67.6","68.4","68.4","68.4","68.4","68.4","68.4","68.4","68.4","68.4","68.4","68.4","68.4","68.4","68.4","67.4","67.4","68.4","68.4","68.4","68.4","68.4","68.4","68.4","68.3","68.3","68.3","68.3","68.3","68.3","68.29","68.29","68.29","68.29","68.29","68.29","68.29","68.29","68.28","68.27","68.2","68.2","68.19","68.18","68.18","68.15","68.14","68.14","68.14","68.13","68.12","68.12","68.11","68.1","68.05","68.0","67.95","67.92","67.92","67.9","67.74","67.69","67.64","67.55","67.5","67.49","67.44","67.4","67.34","67.3","67.28","67.25","67.23","67.19","67.18","67.15","67.14","67.1","67.0","66.99","66.9","66.85","66.79","66.75","66.7","66.65","66.65","66.65","66.65","66.65","66.7","66.65","66.65","66.65","66.65","66.65","66.65","66.65","66.65","66.65","66.65","66.65","66.65","66.65","66.65","66.65","66.65","66.65","66.65","66.65","66.65","66.65","66.65","66.65","66.65","66.65","66.65","66.65","66.65","66.65","66.65","66.65","66.65","66.65","66.65","66.65","66.65","66.65","66.65","66.7","66.7","66.7","66.7","66.7","66.7","66.7","66.7","66.7","66.7","66.7","66.7","66.7","66.7","66.7","68.5","68.5","68.5","68.5","68.5","69.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","210","0"
"10002261","139.88","139.0","137.0","135.52","134.3","132.65","131.7","129.67","128.55","128.55","128.55","128.0","128.0","128.0","128.0","130.9","130.9","130.9","131.0","131.0","131.0","130.9","130.85","129.45","129.4","128.68","128.03","127.0","126.2","124.8","122.75","122.4","122.41","122.4","122.9","127.0","126.62","125.85","126.23","126.14","126.09","126.05","127.92","128.0","129.0","129.0","129.0","133.17","131.52","129.5","128.2","127.83","122.9","122.9","122.9","122.9","122.9","126.38","126.38","126.38","128.88","128.88","129.0","132.0","131.8","131.25","131.25","131.0","129.8","129.0","127.9","127.3","126.1","125.35","125.15","124.25","123.4","123.2","122.99","122.85","122.72","122.65","122.35","121.8","121.35","120.85","120.12","119.48","119.43","119.58","119.38","119.42","118.97","118.97","118.97","118.97","120.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","124.88","124.88","124.88","124.88","124.96","124.96","125.9","129.66","129.9","129.9","129.9","129.9","129.9","129.9","136.65","136.45","136.15","136.15","136.06","136.06","139.9","139.84","139.84","139.84","139.84","139.84","139.84","139.84","139.84","139.84","139.84","139.84","139.84","139.84","139.84","139.84","139.9","139.84","139.84","149.0","149.0","139.84","139.84","139.84","139.84","139.84","139.84","139.9","139.9","149.0","149.0","149.0","149.0","150.0","149.0","148.7","148.5","135.66","135.77","135.77","135.5","135.44","141.0","135.0","134.88","134.5","133.0","132.8","129.75","125.7","123.05","121.4","119.65","118.07","117.07","116.81","117.3","117.3","118.87","118.85","118.85","118.87","118.87","118.83","118.3","118.28","118.1","118.1","118.9","118.5","118.5","118.5","118.2","118.2","118.2","117.5","117.38","118.9","118.5","118.5","118.5","118.5","118.5","118.5","118.2","210","0"
"7655259","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","43.2","47.95","47.95","47.95","47.95","47.96","47.96","47.95","47.95","47.95","47.95","47.95","47.94","47.0","46.99","46.99","46.89","46.88","46.85","46.85","46.68","46.64","46.64","46.61","46.6","46.56","46.55","46.44","46.29","46.16","46.16","46.16","46.0","45.9","45.6","45.5","45.3","45.29","45.3","45.17","45.15","45.14","44.99","44.97","44.9","44.87","44.82","44.8","44.78","44.75","44.72","44.72","44.71","44.69","44.67","44.64","44.62","44.61","44.61","44.59","44.58","44.52","44.5","44.44","44.4","44.39","44.38","44.32","44.28","43.44","43.41","43.41","43.39","43.41","43.41","45.67","45.67","45.67","45.67","45.67","45.67","45.67","45.67","45.67","45.67","38.93","45.67","45.67","45.67","45.67","45.67","45.67","45.67","45.67","45.67","45.67","45.87","45.86","45.86","45.85","45.85","45.85","45.85","45.5","45.49","45.48","45.48","45.48","45.47","45.46","44.89","45.45","45.44","45.44","45.44","45.4","45.39","45.39","44.9","44.89","44.89","44.89","44.89","44.89","44.8","44.8","44.79","44.79","44.79","44.8","44.79","44.79","44.79","44.79","44.79","44.78","44.78","44.78","44.78","44.77","44.77","44.77","44.77","44.77","44.76","44.76","44.76","44.75","44.75","44.75","44.74","44.73","44.73","44.73","44.73","44.73","44.73","44.7","43.0","43.0","44.7","44.69","44.65","44.65","44.65","44.65","44.6","44.5","44.5","44.5","44.5","44.5","44.5","44.49","44.49","44.49","44.49","44.49","44.49","44.49","44.49","44.49","44.49","44.49","44.49","44.49","44.49","44.49","44.49","44.4","44.39","44.39","44.0","44.0","44.0","44.0","43.99","43.99","43.99","43.99","43.99","43.95","210","0"
"8669043","427.08","426.07","425.27","424.72","423.89","422.99","428.0","429.0","428.0","429.0","429.0","429.0","429.0","431.09","430.84","429.95","429.36","428.64","428.2","428.99","434.0","434.98","434.98","434.98","436.39","437.0","437.0","437.0","439.8","439.73","439.15","438.53","437.26","436.98","436.93","442.0","448.8","448.5","448.9","448.89","448.78","448.9","448.5","441.7","448.37","448.37","448.0","447.99","448.0","447.7","447.5","447.0","446.5","446.29","445.86","444.75","445.0","444.45","443.9","443.5","443.1","441.87","435.75","435.6","434.81","433.96","432.71","432.49","431.5","430.5","429.68","428.2","425.5","425.68","424.8","423.84","421.65","420.15","418.95","416.58","414.64","413.45","412.0","411.39","410.29","408.95","407.95","406.45","405.14","404.45","404.0","404.0","403.87","404.0","404.0","411.0","410.94","409.99","408.95","407.67","406.0","405.99","405.95","404.0","403.93","403.75","405.0","404.65","403.15","402.45","402.03","401.57","401.1","400.45","399.75","399.85","399.75","399.86","399.25","398.51","397.75","396.99","396.04","395.15","389.0","394.12","391.95","387.95","386.65","391.5","391.22","390.8","390.08","389.6","389.0","388.58","388.13","387.69","387.25","386.99","386.65","386.22","385.78","385.34","384.95","384.49","384.09","386.4","388.0","388.0","388.0","388.0","388.0","388.0","388.0","389.0","389.0","389.0","389.0","389.0","392.63","389.35","388.89","388.99","388.99","388.99","388.94","388.9","388.0","387.88","387.71","387.55","394.49","397.97","403.29","388.99","400.33","398.7","396.71","393.87","392.48","391.05","389.17","388.11","387.0","385.95","385.78","385.14","384.9","385.08","383.49","383.23","382.49","382.17","381.6","381.0","380.94","380.97","380.74","380.51","380.44","380.26","380.17","379.01","385.79","384.9","384.9","384.9","384.9","383.9","210","0"
"7957675","21.67","21.67","21.67","21.67","21.67","21.67","22.67","22.67","22.67","22.67","22.67","22.67","21.7","21.7","22.5","22.45","22.45","22.45","22.45","22.45","22.44","22.42","22.41","22.4","22.4","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.49","22.39","21.9","20.89","20.88","20.88","20.88","20.88","20.88","20.88","20.88","19.9","19.9","18.9","18.9","17.91","20.88","20.88","20.88","20.88","20.88","20.88","20.88","20.88","20.88","19.9","19.9","19.9","19.9","19.9","19.9","19.9","19.9","19.9","19.9","19.9","19.9","19.9","19.9","19.9","19.9","19.9","19.85","19.85","19.85","19.85","19.85","19.85","19.85","19.85","19.85","19.85","19.9","19.9","19.9","19.9","19.9","19.9","19.9","19.85","19.85","19.85","19.85","19.85","19.85","19.9","19.9","19.9","19.9","19.9","19.9","19.9","19.9","19.9","19.9","19.9","19.9","19.9","19.9","20.3","20.3","20.3","20.3","20.3","20.3","20.2","20.3","20.3","20.3","20.3","20.3","20.3","20.88","20.88","20.88","20.88","20.88","20.88","20.88","20.88","20.88","20.88","20.88","20.88","20.88","20.88","20.88","20.88","20.88","20.88","20.88","20.88","20.88","20.88","20.88","20.88","210","0"
"9654138","88.9","86.77","86.77","87.16","87.15","87.16","91.0","92.0","92.0","92.0","91.99","91.97","91.96","91.9","89.9","89.9","91.9","89.9","89.9","91.97","82.9","82.9","86.9","86.9","86.9","91.9","86.9","91.9","92.0","92.0","92.0","92.0","93.5","92.0","92.0","89.99","89.94","89.94","89.94","89.94","89.94","92.0","89.94","89.94","89.94","89.94","89.94","89.94","91.99","92.0","92.0","92.0","92.0","92.0","92.0","92.0","92.0","93.9","92.0","93.9","94.0","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.6","93.59","93.58","93.5","93.5","93.5","93.5","93.5","93.4","93.39","93.38","93.38","93.37","93.35","93.34","93.33","92.0","93.33","92.0","91.99","91.99","91.99","91.99","91.0","91.0","91.0","91.0","91.0","91.0","90.99","90.98","90.98","90.98","90.97","90.95","90.92","90.88","90.87","90.86","90.0","89.99","89.98","89.97","89.97","89.95","89.95","89.94","89.93","89.92","89.0","88.89","88.5","88.49","88.48","88.4","85.31","85.3","85.3","85.3","85.3","85.3","85.3","85.3","85.0","84.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.89","83.89","83.89","83.87","83.85","83.85","83.87","83.87","83.87","83.87","83.87","83.87","83.87","83.87","83.87","83.87","83.87","83.87","83.87","83.87","83.87","83.87","83.87","83.87","83.87","83.87","83.87","83.87","83.87","83.87","83.8","83.78","83.69","83.62","83.62","83.62","83.65","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","83.6","83.6","83.6","83.59","83.59","83.59","83.59","83.59","83.59","84.59","84.59","84.59","84.59","84.59","84.59","84.59","210","0"
"8294272","97.88","97.77","97.77","97.77","97.77","97.77","97.82","97.88","97.88","97.88","97.85","97.83","96.9","96.9","96.89","96.88","96.83","96.0","96.0","96.0","96.0","96.9","98.1","98.0","98.0","98.1","98.1","98.1","98.9","98.9","98.9","99.0","114.9","114.9","114.9","114.9","114.9","114.9","114.9","114.9","114.9","114.9","114.9","99.0","99.0","94.1","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","98.99","97.9","97.9","97.9","97.9","97.9","97.89","97.89","97.89","97.89","97.89","97.89","97.89","97.89","97.89","97.89","97.89","97.89","97.89","97.89","97.89","97.89","97.89","97.87","97.85","97.85","97.85","97.85","97.85","97.87","97.9","97.9","97.9","97.8","97.8","97.79","97.77","97.76","97.76","97.76","97.75","97.74","97.74","97.72","97.7","97.69","97.67","97.65","97.64","97.63","97.55","97.49","97.44","97.35","97.33","97.3","97.29","97.24","97.2","97.2","97.1","97.1","97.05","96.85","96.8","96.65","96.65","96.64","96.6","96.59","96.5","96.49","96.45","96.45","96.3","96.27","96.24","96.24","96.2","96.19","96.19","96.15","96.1","96.0","96.0","95.89","95.89","95.0","95.0","95.0","95.0","95.89","95.88","95.85","95.85","95.85","95.79","95.79","95.79","95.69","95.69","95.69","95.69","95.69","95.69","95.65","95.64","95.64","95.64","95.64","95.64","95.6","95.5","95.5","95.5","95.5","95.5","95.4","95.4","95.4","95.3","95.2","95.1","95.1","95.0","95.0","95.0","95.0","94.7","94.69","94.6","94.6","94.5","94.5","94.5","94.4","94.4","94.3","94.3","94.3","94.3","94.3","94.2","89.9","89.9","89.9","89.9","94.19","210","0"
"7129068","75.43","68.99","73.9","75.4","75.4","75.35","75.34","75.33","75.33","75.33","75.32","75.3","75.27","74.9","74.89","73.99","73.99","74.9","74.9","74.9","74.89","74.89","74.0","74.0","74.0","74.0","74.0","74.0","74.5","74.0","74.0","74.0","74.0","74.0","73.0","74.0","74.0","73.0","73.0","73.0","73.0","73.0","73.0","73.0","73.0","73.0","73.9","73.9","73.0","73.0","73.0","74.5","74.5","73.0","73.0","74.5","73.0","73.0","73.0","73.0","73.0","73.0","74.5","74.0","73.0","73.0","73.0","74.0","74.0","73.0","74.0","74.0","74.0","74.5","73.0","73.0","74.5","74.5","74.5","74.5","74.49","74.49","74.49","74.49","74.49","74.49","74.49","74.49","74.49","74.49","74.49","74.49","74.49","74.49","74.49","74.49","74.49","74.49","74.49","74.49","74.49","74.49","74.49","74.49","74.49","74.49","74.49","74.48","74.47","74.46","74.4","74.35","74.34","74.34","74.29","69.0","74.23","74.2","74.2","74.2","74.1","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","73.99","73.99","73.95","73.94","73.9","73.84","73.8","73.8","73.8","73.8","73.8","73.75","73.65","73.6","73.6","73.6","73.6","73.6","73.6","73.55","73.54","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","73.45","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","210","0"
"8783760","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","199.0","201.31","201.31","208.0","207.99","207.99","207.99","207.99","207.99","207.99","207.99","207.99","207.98","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","174.0","174.0","174.0","174.0","174.0","172.3","172.3","172.3","169.5","169.5","172.3","169.5","169.49","169.4","169.4","169.4","169.4","169.4","169.39","169.39","169.39","169.48","169.48","169.48","169.49","169.48","169.47","169.47","148.9","148.9","148.9","148.9","148.9","148.9","169.4","169.39","169.4","169.39","169.39","169.39","169.4","169.4","169.39","169.39","169.39","169.4","169.39","169.4","176.64","176.64","176.64","176.64","176.64","176.64","176.64","189.0","176.64","176.64","176.64","169.4","169.4","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","176.64","176.64","176.64","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","210","0"
"9232277","161.5","160.85","160.85","160.85","160.8","160.65","159.8","159.49","159.0","161.0","161.0","165.0","165.0","164.99","164.95","164.94","164.99","164.99","164.99","164.95","164.0","163.99","164.0","164.0","164.0","164.0","167.0","166.0","166.0","164.0","164.0","164.0","164.0","164.0","164.0","166.95","163.99","163.99","163.99","163.99","164.0","164.0","167.9","168.0","168.0","172.9","172.9","174.9","168.0","167.99","167.99","167.99","179.0","179.95","176.9","179.95","179.95","179.95","176.9","176.9","166.0","165.0","165.0","165.0","163.9","163.9","163.9","163.8","163.7","163.7","163.7","163.7","163.7","162.9","162.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","161.9","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","159.9","159.9","159.9","155.0","155.0","155.0","154.0","154.0","154.6","154.6","154.6","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","160.0","159.99","159.99","159.99","153.0","150.0","150.0","150.0","150.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","158.9","158.9","158.9","158.9","158.9","158.9","158.9","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","157.0","160.0","169.9","169.0","169.8","169.8","168.95","169.8","169.8","169.8","169.8","169.8","169.65","169.6","169.6","169.6","167.0","167.0","167.0","167.0","166.95","167.0","165.0","165.0","165.0","165.0","165.0","164.95","165.0","165.0","165.0","165.0","164.95","163.0","163.0","163.0","163.0","163.0","163.0","163.0","163.0","162.95","162.95","163.0","163.0","163.0","163.0","163.0","163.0","163.0","210","0"
"8435610","92.85","89.96","92.75","92.65","92.45","92.27","92.17","94.5","94.5","94.49","94.27","94.16","94.06","93.56","93.45","92.01","91.07","90.88","90.76","90.66","89.92","88.9","88.82","88.32","88.3","88.3","88.97","88.97","88.97","88.7","88.97","88.97","91.29","91.28","91.25","91.24","91.19","91.3","92.9","92.9","93.9","93.89","93.68","93.59","93.59","93.58","93.58","93.5","93.49","93.49","93.49","93.48","93.47","93.46","93.46","93.45","93.46","93.49","93.49","93.49","93.48","92.0","93.47","93.5","98.78","98.77","98.7","98.47","98.44","98.34","98.4","98.3","98.29","98.29","98.4","98.4","98.8","98.89","98.84","98.8","98.75","98.75","98.99","98.89","98.88","98.86","98.9","98.9","98.88","98.85","98.85","98.84","98.79","98.74","98.74","98.75","99.0","99.0","98.95","99.0","99.0","99.0","99.0","99.0","98.99","98.95","98.0","97.9","97.89","97.88","97.85","97.84","97.79","97.7","97.5","97.39","97.29","97.23","97.04","96.95","96.38","96.27","96.08","95.85","95.5","95.15","94.6","93.83","93.65","93.55","93.31","93.13","92.79","92.6","92.41","92.24","92.11","91.93","91.75","91.57","91.55","91.39","91.34","91.27","91.15","91.14","90.89","90.86","90.7","90.7","90.7","90.69","90.68","90.46","90.44","90.37","90.29","90.25","90.24","90.23","90.18","90.09","90.06","90.03","90.0","89.98","89.97","89.89","89.79","89.72","89.65","89.56","89.52","89.45","89.42","89.38","89.25","89.23","89.2","89.19","89.17","89.15","88.85","89.17","89.15","89.15","89.0","88.98","89.76","89.68","89.51","88.45","88.15","87.97","87.86","87.64","87.42","87.12","86.99","86.99","86.97","86.82","86.66","86.42","86.74","86.99","86.99","86.99","86.99","89.98","210","0"
"8880028","94.0","90.0","90.0","90.0","95.0","95.0","90.0","97.5","97.5","89.0","97.5","102.5","102.0","102.5","102.5","102.5","102.5","102.5","102.5","102.5","102.5","102.5","95.0","95.0","102.5","102.5","102.5","88.0","95.0","93.3","93.3","93.3","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","99.0","99.0","90.0","90.0","94.9","90.0","89.99","89.99","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.0","90.4","90.4","90.4","90.0","90.0","90.0","90.0","90.0","90.4","90.4","90.4","90.0","90.0","90.0","90.0","89.5","89.5","89.5","84.0","84.0","84.0","84.0","85.0","85.0","85.0","85.0","85.0","85.0","86.0","86.0","85.0","85.0","86.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","84.5","85.0","85.0","85.0","85.0","85.0","85.0","84.0","84.0","84.0","84.0","84.0","84.0","78.0","78.0","78.0","78.0","85.0","78.0","78.0","78.0","85.0","85.0","85.0","83.0","85.0","85.0","85.0","85.0","85.0","85.0","83.0","78.0","77.0","77.0","77.0","77.0","77.0","77.0","79.0","83.0","77.0","74.0","74.0","75.0","75.0","71.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","68.0","210","0"
